ID,animal_and_children,resedent_name,series_build,lift,bathroom
274938902,3,0,0,2,1
272151600,0,0,0,2,1
274767963,3,1,0,3,1
273578930,1,1,0,2,1
273796676,1,0,0,0,1
274881486,1,0,0,0,1
274767926,3,1,0,2,1
274908323,3,1,0,3,2
273643812,1,1,0,4,2
274584235,0,1,0,0,1
274767933,3,1,0,4,1
274384005,3,0,0,1,0
274767956,1,1,0,3,2
274960953,3,0,0,1,1
274828692,1,0,0,2,2
274046623,3,0,1,0,1
273712811,3,0,0,2,1
271898549,0,0,0,1,1
274409412,1,0,0,2,2
274906603,3,1,1,0,2
274762241,1,0,0,2,2
275005158,3,0,0,2,0
268482876,3,0,0,1,1
273938232,1,0,0,2,0
274801127,1,0,0,2,1
274961899,3,0,0,2,1
191674538,3,0,1,2,1
274444804,0,0,0,2,1
274880089,0,0,0,2,1
252688846,3,1,0,0,1
251380292,1,0,0,2,2
274258255,1,0,0,1,1
174642073,1,0,0,0,1
274337738,0,0,0,2,1
273757881,1,0,0,2,1
255392986,1,0,0,2,1
248740717,1,0,0,2,1
273319251,1,0,0,2,1
274337822,1,1,0,4,0
274645703,3,1,0,3,0
274956993,3,1,0,2,2
274957015,1,1,0,3,1
274761900,3,1,0,2,1
274668998,3,1,0,3,0
274356914,3,0,1,1,1
274992409,0,0,0,2,1
236923689,1,1,0,3,1
274877816,3,1,1,8,1
274881369,3,0,0,1,1
274966777,1,0,0,2,1
274839705,0,0,0,2,1
274470950,3,0,0,2,1
268101545,3,0,0,2,2
274838702,1,0,0,2,1
274766375,1,0,0,2,1
250115436,0,0,0,2,1
274336999,0,1,0,2,1
220794628,1,0,0,2,1
273348397,0,0,0,2,1
273065130,3,0,0,2,1
261744202,0,0,0,1,1
273776693,0,0,0,2,1
274979120,1,1,0,3,1
274089832,0,0,0,2,0
274341462,3,0,0,2,1
273492047,3,0,0,2,0
270388382,1,1,0,3,1
274341712,3,0,0,2,1
274733435,1,0,0,1,1
274009934,1,1,1,0,1
269883918,1,1,1,3,1
274809135,1,0,0,1,1
268232814,3,0,1,2,2
274407629,3,0,1,2,2
228331204,1,1,0,1,2
216742742,3,0,0,1,1
274902320,0,0,0,3,1
274623553,0,0,0,1,0
272540544,0,0,0,2,1
273520614,3,0,0,2,0
200442753,1,0,0,2,1
260350342,1,0,0,0,1
211588276,3,0,0,0,1
185158811,0,0,0,0,1
199196026,1,0,0,2,1
273038124,3,0,1,2,1
272821986,0,0,0,2,1
273320479,3,0,0,2,1
271895295,0,0,0,2,1
274907298,1,0,0,2,1
266337170,1,0,0,1,1
267104085,1,0,0,2,1
274173165,1,0,0,2,1
273225978,3,0,0,2,1
274014900,2,0,1,0,1
270415852,2,0,0,2,1
228340044,0,0,0,2,1
273859349,0,0,0,1,1
274997815,3,0,1,0,1
181523947,1,0,0,1,1
272529495,1,1,1,0,1
274877814,3,0,1,2,1
274683692,0,0,0,2,1
256685227,3,0,0,1,1
271580483,1,0,0,2,1
274710354,3,0,0,2,1
274798502,0,0,0,2,1
274632294,3,0,0,2,1
274489173,3,0,0,2,1
274886908,3,1,0,3,1
274981449,1,0,0,2,1
274968625,3,1,0,3,1
274781183,0,0,0,3,1
274450055,0,0,0,2,1
273966965,1,0,0,2,1
274720771,1,0,1,0,1
274598043,0,1,0,3,1
190299991,1,0,0,2,1
274432510,3,0,0,2,1
272321113,0,1,0,3,1
272815966,3,0,0,1,1
274886887,3,1,0,4,1
273540092,0,1,0,4,1
274997812,0,0,1,2,1
268871192,0,0,0,2,1
274575610,1,0,0,2,1
274846981,1,0,0,0,1
274005954,3,0,1,2,1
274533166,1,0,0,2,1
274272010,0,0,1,0,1
274971567,3,0,0,2,1
274886875,1,0,0,2,1
246788957,3,0,0,1,0
273551103,0,0,0,2,1
260539034,1,0,0,2,1
188924623,0,0,0,0,1
272976376,1,1,0,2,1
272808328,1,0,0,2,0
245365246,1,0,0,2,1
274867312,1,0,0,2,0
274622390,1,0,0,4,1
265507952,0,1,0,3,1
273081735,3,0,0,0,1
258353028,1,1,0,2,1
272042236,1,0,0,1,1
274640269,0,1,0,2,1
267630336,0,0,1,2,1
274784304,3,0,0,2,1
274097813,1,0,1,2,1
273778261,1,1,1,0,1
273732329,0,0,0,2,1
274097819,3,0,1,0,1
270024418,0,0,1,2,1
272544152,1,0,1,2,1
272981035,1,0,1,2,1
274709653,1,0,1,2,1
270246014,0,0,0,2,1
273475966,0,1,0,2,1
274406539,1,0,0,3,1
272197241,0,1,0,4,2
274684702,0,0,0,2,1
272494750,1,0,0,2,1
273692469,1,1,0,2,1
272822021,1,0,0,2,1
274750242,1,1,0,3,1
274271099,1,0,0,2,1
273487443,1,0,0,1,1
273238608,1,1,1,4,1
274893903,3,1,0,2,1
273446448,1,0,0,1,1
272422148,0,1,0,2,1
274758193,3,0,0,2,0
274877923,3,0,0,2,1
274286713,0,0,0,2,1
274899815,3,0,0,2,1
274663444,1,0,1,3,1
273219840,3,0,1,0,1
274903399,3,0,1,2,1
269306121,0,1,1,3,1
274829732,3,1,0,0,1
274076543,1,1,1,4,1
274135683,1,0,0,2,2
274637195,1,0,0,3,1
274879854,3,0,0,2,1
274196008,3,0,0,1,1
157492151,1,0,0,0,1
274337609,3,0,1,2,1
274952703,3,0,1,2,1
273109825,3,0,1,2,1
273588058,1,0,0,2,1
251016120,3,0,0,2,1
274436500,3,1,0,0,1
269178976,1,0,1,2,1
274450557,1,1,1,4,1
274511778,3,0,0,0,0
270355213,3,1,0,4,4
271305637,1,1,0,0,0
273516130,0,1,0,3,1
274971535,3,0,0,3,1
274876801,3,0,0,1,2
271267183,3,1,0,4,1
274734266,1,0,0,1,1
266495938,3,0,0,2,1
274981047,3,0,0,0,1
274754284,0,0,0,2,0
274749901,1,0,1,0,2
274976334,3,0,0,0,1
272819642,0,0,0,1,2
274685231,1,0,0,4,3
272852366,1,1,0,0,0
272943053,3,1,0,3,1
270139470,3,0,1,4,2
272821070,3,0,0,0,1
273171836,3,0,1,0,1
274616580,3,1,0,3,1
270466818,3,0,0,1,2
270770507,1,1,1,4,2
274854501,1,1,0,2,2
261456400,0,1,0,2,4
274876738,3,0,0,2,1
274479544,1,0,0,3,1
273272319,1,0,1,1,1
274909600,3,0,0,1,2
268857364,1,0,1,2,2
273642509,1,1,0,4,2
271791959,0,1,0,1,2
274110270,3,0,0,1,3
274441135,3,0,0,1,1
274582334,1,0,0,1,0
274699335,0,0,0,1,1
273221673,3,1,0,2,1
273626348,0,0,0,1,0
270285923,3,0,0,1,1
272031563,3,1,1,4,2
272564672,1,1,0,0,2
272689487,3,1,0,2,2
274193268,1,0,0,0,1
274485620,1,0,0,1,1
237557982,0,0,0,4,1
187593105,1,0,0,2,1
274529313,1,0,0,2,1
273918963,0,1,0,0,2
271299735,0,0,0,1,1
274806409,1,0,1,0,1
250520840,0,1,0,0,0
272176651,0,1,0,0,0
256630103,1,0,1,2,2
271178592,1,1,0,4,2
265911934,0,0,0,3,1
274003648,1,0,0,2,1
274839608,3,0,0,0,1
274723891,3,0,0,1,1
274684392,1,0,0,2,1
274923924,3,0,0,1,1
272514464,3,0,0,2,0
274109388,1,0,0,2,0
274552689,3,0,0,3,1
274960088,1,0,0,2,1
262118050,0,0,0,1,0
274929568,3,0,0,1,1
272570483,3,0,0,0,1
264238423,0,0,0,2,1
274246246,3,0,0,2,1
274908364,1,0,0,2,2
274828712,1,0,0,1,1
247087144,1,0,0,2,1
274140593,3,0,0,1,1
274736138,1,0,0,1,2
274654802,3,0,0,1,1
274844703,3,0,0,1,1
271616630,1,0,0,1,2
274539100,1,0,0,1,1
274506496,0,0,0,1,0
274258978,1,0,0,0,1
274949236,3,0,0,0,1
274951680,3,0,0,1,2
274404049,1,0,0,2,1
274223000,0,1,0,1,1
273340651,3,0,0,2,3
274715916,1,0,0,1,0
270329370,1,0,0,1,2
274806279,3,0,0,2,1
271767877,0,1,0,2,0
272563046,1,1,0,3,2
267373090,1,0,0,2,2
270400807,3,1,0,1,2
270093327,3,0,0,1,2
272818979,1,0,0,2,2
273186666,0,0,0,1,1
266182192,0,0,0,0,0
274516540,1,1,0,4,0
237916979,1,0,0,2,2
271329674,1,0,0,1,1
270626269,3,1,0,4,3
273781931,1,1,0,4,2
229324830,1,1,0,2,4
239362919,1,0,0,1,4
272086585,0,1,0,1,1
272027352,1,0,0,3,2
273269657,1,0,0,3,2
149318564,1,0,0,2,2
274962297,3,0,0,0,1
274780836,1,1,1,2,1
274750372,0,1,0,2,1
232217986,1,0,0,3,1
274806411,1,0,1,3,1
274962858,1,1,0,3,1
274878584,1,0,0,1,1
204777358,1,0,0,1,1
272801269,1,0,0,1,1
274946520,1,0,1,0,1
274690474,1,0,0,0,1
274643653,0,0,0,4,1
274549524,3,0,0,2,0
274235697,0,0,0,2,1
274982082,0,0,0,2,1
274808654,1,0,0,2,1
274695766,3,0,0,0,1
272273195,1,0,1,1,1
272521635,1,0,1,2,1
272266931,0,0,0,2,0
265114826,1,0,0,2,1
239966898,0,0,0,3,1
169086145,0,0,0,3,1
217456835,0,0,0,0,1
273756138,0,0,0,2,1
274548205,3,0,0,4,1
262056511,0,0,0,0,1
274465501,1,0,0,1,0
274672092,3,0,0,1,1
268682321,1,0,0,2,1
274496542,3,0,0,1,0
273843994,1,0,1,2,1
255847519,3,0,0,3,1
274645868,3,0,1,6,1
273864118,1,0,0,2,1
268398583,1,0,1,2,1
274107057,3,0,0,0,1
274985293,3,0,0,1,1
274235858,0,0,0,1,0
274949495,1,0,0,2,1
274923186,1,0,0,2,1
274757643,3,0,0,0,1
271040829,3,0,0,1,1
273492113,1,0,0,2,0
274317319,1,0,0,1,1
274845698,0,0,0,2,1
273377366,0,1,0,2,1
270155240,1,0,0,2,1
274245876,3,0,0,1,0
269908387,3,0,0,0,1
274926312,1,0,0,2,1
274401621,3,0,0,2,1
274891286,3,0,0,2,1
274248319,0,1,0,2,1
274819219,0,0,0,1,1
274778462,3,0,0,1,1
273808222,3,0,0,1,1
273401279,1,0,0,2,1
274693224,3,0,1,2,1
274501826,3,0,0,1,1
274920904,1,0,0,2,1
271157103,1,0,0,1,1
273331886,3,0,0,1,1
274187460,1,0,0,2,1
272409609,1,0,0,1,1
272501570,1,0,0,0,0
271133403,1,0,0,1,1
274394292,0,0,0,2,1
268950358,1,0,1,2,1
274082586,0,1,0,0,1
274835980,3,0,1,3,2
272235317,1,1,0,2,1
270090721,1,0,0,0,1
274538870,1,0,0,1,1
254454027,0,0,0,1,1
272214183,1,0,0,2,1
221256699,0,0,0,0,1
274069376,0,0,0,6,1
165407966,1,0,0,2,1
274175172,0,1,0,0,1
274871920,0,0,0,0,1
236831628,1,0,0,1,1
223833314,1,0,0,1,1
273258191,1,0,0,0,1
274122898,3,0,0,2,1
274504578,3,0,0,1,1
274391926,1,0,0,1,1
273089677,1,0,0,0,1
268764955,3,0,0,2,1
274882506,1,0,1,2,2
271381621,1,0,0,0,0
271220352,3,0,0,2,1
274797348,1,0,0,2,1
259679388,3,0,0,2,1
274806537,1,1,0,0,1
274871778,1,0,0,1,0
272695823,0,1,0,3,1
274665178,3,0,0,0,1
272725159,1,1,0,0,1
274426295,0,1,0,2,2
274498212,0,0,0,1,1
271869844,0,1,0,0,1
274785728,1,0,0,1,1
274845284,1,0,0,1,1
204122864,0,0,0,0,1
274138697,1,0,0,2,1
273406554,1,0,0,1,0
273956759,1,0,0,2,1
245672889,0,0,0,4,1
261566899,3,0,0,1,1
267688953,0,0,0,6,1
273279730,1,0,0,4,1
269289785,1,0,0,2,0
271285392,0,0,0,3,1
274922042,3,0,0,1,1
274878913,0,1,0,2,0
272957914,3,0,0,2,1
238364517,0,0,0,2,1
208955832,3,0,1,2,1
274359242,1,0,0,2,0
219880217,1,0,0,2,1
273591931,3,0,0,1,1
272089257,0,1,0,2,0
274984239,1,0,0,1,0
229789090,0,0,0,1,1
274429907,1,0,0,2,1
262308643,0,0,0,6,0
274624926,2,1,0,2,0
274948949,1,0,0,2,0
274976204,3,0,0,2,1
274641336,0,0,0,2,0
273491777,0,1,0,0,2
272340951,0,1,0,3,2
271774910,3,1,0,1,3
270492965,0,1,0,1,3
274847677,0,0,0,0,0
273361097,3,0,0,1,4
274942673,3,0,0,0,1
274364467,3,0,0,2,1
274933689,1,0,0,2,1
274779462,1,1,0,2,2
273853297,3,1,0,1,1
251945319,0,1,0,4,1
274485346,1,1,1,2,1
271726134,2,1,1,2,1
269986542,3,0,1,2,2
266289940,3,0,1,4,3
274617446,3,0,0,0,1
270769580,1,1,0,2,1
274948961,1,0,0,0,2
235446659,3,1,0,3,1
274450850,2,0,0,3,1
263844786,0,0,0,3,1
273280920,1,0,0,2,1
274926347,3,0,0,1,1
274753571,1,1,0,3,1
263843513,1,1,0,3,1
274656561,3,1,0,4,1
273866465,0,1,0,0,1
274269657,3,0,0,3,1
263844677,1,0,0,3,1
196192372,1,1,0,2,1
274566706,3,1,0,3,1
274585202,0,1,0,3,1
274312817,0,1,0,4,1
274460180,1,1,0,3,1
273191876,0,1,0,4,1
274526284,1,1,0,3,1
270759672,0,0,0,4,1
274602852,0,1,0,6,1
256359738,1,0,0,4,1
274566499,3,1,0,1,2
272832386,2,1,0,0,0
271018200,1,1,0,3,2
272386291,3,0,0,3,4
274186695,1,0,0,4,2
274642060,3,1,0,3,2
266878305,1,1,0,6,2
274506402,1,1,0,2,2
269210837,1,0,0,2,2
274001040,3,0,0,3,3
272199936,3,0,0,0,3
273576023,0,1,0,4,1
274880591,3,0,1,2,1
270472037,3,0,0,0,1
273622132,1,0,0,3,1
273102044,1,1,0,2,1
274755754,0,1,0,2,1
193746158,1,0,0,0,3
273885806,1,0,0,2,1
274921163,3,0,1,0,1
273009286,3,0,1,0,1
274996443,1,1,0,2,2
274968392,3,0,0,0,1
273732323,3,0,1,1,1
256805114,0,1,0,3,1
274663519,3,0,0,0,1
269051360,1,1,0,4,1
272863398,3,0,0,1,1
274588246,0,0,0,1,1
274496290,0,1,0,0,1
261774308,1,0,0,2,1
271213446,1,0,1,2,2
263226154,3,1,0,4,2
274593824,1,1,0,3,2
273686301,1,0,0,0,4
273675753,1,1,1,0,2
258319699,2,0,0,0,1
266257931,0,0,0,1,1
272700810,3,0,0,1,1
272339484,1,0,1,2,1
274274435,3,0,0,0,1
268346374,1,0,0,2,1
273913422,3,1,0,2,1
266919421,1,0,1,1,1
272796668,1,0,1,0,1
274915930,3,1,0,1,1
274308577,1,0,0,2,1
274994604,1,0,0,2,1
274641398,3,0,0,1,1
274733617,3,1,0,1,0
207777174,1,0,0,3,1
274952696,3,1,1,0,1
274834320,0,1,0,5,1
274250971,1,1,0,1,1
273314585,1,1,0,3,1
274178527,3,1,0,4,2
274260471,3,1,1,3,1
273939574,1,1,0,3,1
274356908,1,1,1,0,1
274839465,0,1,0,3,1
274751755,1,1,0,1,2
256079988,1,1,0,4,1
264285999,1,0,0,2,2
274396340,3,1,0,4,2
273577033,1,1,0,5,2
269936440,1,0,0,2,2
241475861,0,1,0,4,1
274260483,1,1,1,2,2
273137891,1,1,0,0,2
267590679,0,0,0,0,0
274778561,3,0,0,0,1
273626820,0,0,0,0,1
274840934,2,0,0,2,1
274794310,1,0,0,0,1
274459774,3,0,0,0,1
274094856,1,0,0,1,1
274612628,3,0,0,0,1
232726277,1,0,0,0,1
274073161,3,0,0,0,1
271153259,3,0,1,2,1
273879049,1,0,1,0,1
274568908,1,0,0,1,1
274804054,1,0,0,0,1
255408033,0,0,0,2,1
203513579,1,0,0,1,1
273440272,0,0,0,2,1
274812025,1,0,0,2,1
274968371,1,0,0,2,1
274640541,3,0,0,1,1
273487686,1,0,0,0,2
274879097,1,1,0,3,1
247649661,3,0,0,0,1
273615768,0,0,0,2,1
274968903,3,0,0,2,1
270910163,3,0,0,2,1
274896961,0,0,0,1,1
274698021,3,0,1,1,1
274687515,0,0,0,2,1
273756851,2,1,1,2,1
274497023,1,0,0,2,1
274598349,2,1,0,0,0
274571029,1,0,0,1,1
274809196,0,0,0,2,1
274916506,1,0,0,2,1
274091689,1,1,0,2,1
274362405,1,0,0,1,1
274394189,1,0,1,1,1
274610877,1,1,0,3,2
228320368,1,1,0,0,1
274939795,0,1,0,2,0
274683612,3,0,0,2,0
273518086,0,0,0,1,1
274893916,0,0,0,1,1
273517255,0,0,0,2,1
274641048,3,0,1,2,1
190714033,1,0,0,1,1
273978120,0,1,0,1,1
274308951,0,0,0,0,1
270110651,3,0,0,1,1
274876674,0,0,0,1,1
245904294,1,1,0,2,1
271716657,0,0,0,2,1
264369039,0,0,1,1,1
267164796,3,0,1,2,1
274906582,1,0,0,2,1
274711873,1,0,1,1,1
267865482,1,0,1,1,1
270977811,0,0,0,2,1
256061787,3,0,0,2,1
274794081,1,0,0,2,1
274901045,0,0,0,1,1
262845769,3,0,0,2,1
273867231,3,0,0,1,1
274130256,3,0,0,1,1
156382858,0,0,0,2,1
268200263,1,0,0,1,1
274526605,1,1,1,4,1
270237347,3,0,0,1,1
274059065,0,0,0,0,1
181238259,3,0,0,1,1
272594569,0,0,1,0,1
274956984,1,0,0,1,1
268208169,3,0,0,2,1
255252928,0,1,0,2,1
274828422,0,1,0,0,1
273741899,0,0,0,3,2
274545651,3,0,1,2,1
269351503,1,0,1,2,1
274260485,3,1,1,2,1
274568871,3,0,0,2,1
274086891,0,1,0,2,1
154006505,1,0,0,2,1
271521568,0,0,0,2,1
274856615,1,0,0,2,1
273780062,3,0,0,2,1
268817376,1,0,1,2,1
274930851,3,1,1,0,1
274957000,3,1,0,2,1
274410800,0,1,0,2,1
273576198,1,0,0,1,1
274323276,3,0,0,1,1
274642694,1,0,0,2,1
157565898,3,0,0,3,1
273406606,0,0,1,2,1
269726081,1,0,1,1,1
164629758,3,0,0,2,1
274777346,1,1,0,2,1
274217337,0,0,0,2,1
274422174,1,0,1,2,1
264403989,3,0,0,2,1
272454970,1,0,0,2,1
268431365,0,0,0,2,1
274192570,3,0,0,1,1
273873284,1,0,1,1,1
268828646,1,0,1,4,1
273434884,1,0,0,0,1
274806413,1,1,1,2,1
274869037,0,1,0,2,1
268951733,3,1,0,3,2
273638510,0,0,0,2,0
244887019,1,1,0,0,1
274490607,1,1,1,0,1
269678111,3,1,1,2,1
220187951,3,1,0,2,2
273194190,1,1,1,0,2
270754861,1,1,0,4,1
273515818,0,1,0,2,1
273905975,3,0,0,1,0
274059278,1,0,0,2,0
241287245,0,0,0,1,1
274814306,1,0,0,2,1
265168410,3,0,0,1,1
274867196,1,0,0,2,1
274919471,3,1,0,0,1
260592948,0,0,0,2,1
241275703,3,0,0,4,1
272021717,0,1,0,2,0
273664363,0,0,0,2,1
274586193,0,0,0,1,1
274936262,1,0,0,2,1
270476994,0,0,0,1,1
273531214,1,0,0,2,1
274917731,1,0,0,0,1
273177851,1,0,0,1,1
269552381,0,0,0,2,0
196792118,3,0,0,1,1
271206464,0,1,0,2,1
274975358,1,0,0,3,1
274462073,0,1,0,0,1
198576260,1,0,0,1,1
274570562,1,0,0,2,1
274669003,0,0,0,2,1
273684736,0,0,0,2,1
274936421,3,0,0,1,1
273333660,1,0,0,0,1
273406359,1,0,0,0,1
272776947,1,0,0,0,1
274826373,1,0,1,1,0
274475982,1,1,0,2,1
218400502,1,0,0,0,1
252006775,0,1,0,3,0
272684310,3,0,0,0,1
273214003,1,0,0,2,1
274899100,1,0,0,1,1
154304586,1,0,0,1,1
274902284,2,1,0,0,1
273617061,1,1,0,3,1
253068274,1,0,0,2,1
274898374,1,0,0,2,1
273966511,1,0,0,0,1
274879967,3,0,0,2,1
273757049,3,0,0,2,1
274784601,1,0,0,2,1
272607530,0,1,0,2,1
267681141,0,1,0,3,1
274532952,0,1,0,2,0
265854904,0,1,0,2,1
274879977,3,0,0,1,0
251432987,0,0,0,2,1
274436047,1,0,0,2,0
274565471,3,0,0,2,0
257020196,0,1,0,0,0
230239359,0,0,0,1,0
191429222,0,0,0,3,1
260355270,0,1,0,2,1
273648998,3,1,0,0,1
273184681,3,1,0,0,1
274890203,0,0,0,2,1
272249262,1,1,0,2,0
273638335,1,1,0,2,0
273929306,1,1,0,4,0
273826397,1,0,0,2,1
238868514,0,0,0,2,0
266047790,0,1,0,2,1
274876837,2,1,0,0,1
197897795,0,1,1,2,1
273783621,1,1,0,4,1
165923414,1,0,0,2,1
273171223,1,0,0,3,0
270332211,3,1,0,3,2
267973889,1,1,0,4,2
274220386,1,0,0,2,3
274503246,0,1,0,3,1
274809233,1,0,0,1,1
274892030,1,1,1,4,0
263792705,3,0,1,2,0
159088275,1,0,0,1,1
274696460,1,0,0,2,1
274883910,1,1,0,1,0
273537395,3,0,1,2,1
245030785,1,0,0,2,1
272625558,3,0,0,0,1
167191698,3,0,1,2,1
272837910,0,0,0,2,1
274981699,3,0,0,2,1
274909672,1,0,0,2,1
269048777,1,0,1,0,1
274751579,3,0,0,1,1
273512934,1,0,0,2,1
274787382,1,0,0,2,2
272394166,1,1,0,1,1
273776752,1,0,0,2,0
272872484,1,1,0,3,2
274981484,1,0,0,2,1
274889134,2,1,0,1,1
273859215,0,0,0,2,1
274804220,1,0,0,0,1
267895580,0,0,0,0,0
274352526,0,0,0,1,1
272193789,0,0,0,0,1
274312075,3,0,1,0,1
275005461,1,0,1,0,1
274845410,3,0,1,0,1
273057169,3,0,1,0,1
268641737,1,0,1,1,1
274621295,1,0,0,2,1
274222984,3,0,0,1,1
274577795,3,0,0,2,1
256404846,0,0,0,2,1
274680358,0,0,0,2,1
274340645,3,0,0,0,1
274875017,3,0,1,2,1
272335369,0,0,0,2,1
272358201,1,0,0,2,1
274968989,3,0,1,2,1
274617918,3,0,0,1,1
274340502,1,0,0,2,1
269040074,0,0,0,2,1
250969698,3,0,0,1,1
274212701,0,0,0,0,1
274021220,3,0,0,2,1
274992544,1,0,0,0,1
264359696,3,0,0,1,1
194610952,3,0,0,1,1
273814473,0,0,0,0,1
161237167,0,0,0,2,1
188581936,0,1,0,4,1
274886935,1,0,0,2,1
273775622,0,0,1,0,1
273435091,1,0,0,2,0
274218817,1,0,0,1,1
273208926,0,0,0,2,0
274593495,1,0,1,0,1
274983406,1,1,0,1,1
254975090,1,0,0,2,1
274111654,0,0,0,1,1
273707516,3,0,1,2,1
274952709,1,0,1,0,1
274983751,1,1,0,1,1
273151939,3,1,0,1,1
272647981,0,0,0,2,2
271548399,1,1,1,2,1
274931218,3,0,0,2,2
273764303,1,0,0,2,2
274872408,1,0,0,2,2
272935070,1,0,0,1,1
274503111,1,1,0,3,2
271682178,1,0,1,2,2
274963801,3,0,0,2,3
273736864,1,0,0,2,2
274961090,0,0,0,3,1
274825288,0,0,0,1,0
238287279,0,0,0,0,1
274826469,3,0,0,2,1
273764334,1,0,0,1,0
272423214,0,0,0,0,1
274534467,1,0,0,2,1
274400335,3,0,0,0,1
274622453,0,0,0,1,1
274662829,3,0,0,2,1
268980173,1,0,0,1,1
170024090,0,0,0,0,1
273882953,1,0,0,1,1
274265527,0,0,0,2,1
273220684,1,0,0,0,0
274576998,1,0,0,0,1
274438627,1,0,0,1,1
274876550,1,0,0,1,1
271076894,0,0,0,2,0
272840914,0,0,0,2,1
273790085,1,0,0,2,1
275004284,0,0,0,1,1
271630282,0,0,0,0,1
273360248,0,0,0,0,1
274442591,0,0,0,0,1
219573828,1,0,0,2,1
222110790,3,0,0,1,1
243160763,1,0,0,2,1
274811929,3,0,0,2,1
274153291,0,1,0,2,1
272499207,1,0,0,3,1
274944958,3,0,0,0,1
274822480,1,0,0,2,1
270435849,1,0,0,0,1
192975993,3,0,0,1,1
273005367,1,0,1,2,1
274129902,0,0,0,2,1
271238806,1,0,0,2,1
273043493,0,0,0,2,1
271060733,1,0,0,1,1
274931831,1,0,0,2,1
240719259,0,0,0,2,1
220690285,0,1,0,0,1
243160784,3,1,1,2,1
273594671,1,0,0,2,2
274827658,0,1,0,0,2
274055041,0,0,0,2,2
274267361,3,0,0,2,1
274390780,3,1,0,3,1
274305934,1,0,0,2,1
274931531,0,0,0,2,1
273257139,0,0,0,2,1
268618690,1,0,0,1,1
273508933,1,0,0,1,1
274701302,0,0,0,2,1
270114041,1,0,0,2,2
274452034,3,0,0,0,2
272238181,1,0,0,1,1
274413603,2,0,0,1,1
274697000,0,0,0,0,0
223286568,0,0,0,1,0
273308699,1,0,0,0,1
273782614,1,0,0,2,0
274838852,3,0,0,0,1
263111150,1,0,0,1,1
274753245,0,0,0,2,1
265317140,3,0,0,0,1
273585728,1,0,0,0,0
274645362,1,0,0,2,0
270601680,1,1,0,2,1
270879572,0,0,0,1,0
273474333,1,0,0,2,2
273912771,1,0,0,2,1
274787702,0,0,0,1,1
270592927,0,0,0,0,1
274140863,0,1,0,2,1
274024491,1,0,1,2,1
273313377,1,0,0,4,2
274310439,1,1,0,4,1
264544027,3,1,1,3,1
270926335,0,1,0,2,0
274790880,1,1,1,3,2
274936831,1,1,0,0,0
274353777,3,1,0,5,2
264890491,3,1,1,3,2
271822727,3,1,1,4,2
274285915,0,1,0,1,1
273582879,0,1,0,0,0
270990303,3,1,0,0,0
274495926,0,1,0,1,2
274670812,0,0,0,0,0
274488891,1,1,1,0,2
268668773,3,1,1,3,4
274578636,1,1,0,2,2
272213347,1,1,0,2,4
274754500,0,0,0,3,2
274940105,3,0,0,2,1
274643616,1,0,0,2,1
274488687,2,1,0,2,1
244520877,0,1,0,2,1
271155068,1,0,0,1,1
272500163,0,0,0,1,1
273684164,3,0,0,3,1
272333706,1,1,0,2,1
274434753,0,1,0,5,0
274767948,1,1,0,3,1
270627155,0,1,0,1,3
271479386,0,1,0,0,1
274830566,3,1,0,1,1
244353107,3,0,0,4,2
272805133,0,1,0,3,2
273438033,1,1,0,1,1
274722796,1,1,0,2,1
273818844,0,1,0,1,1
274461533,1,1,0,6,0
274092319,3,1,0,0,0
274861996,3,1,0,1,1
274159352,3,1,0,1,1
270449818,0,1,0,0,2
268216756,0,0,0,3,2
271862317,3,1,0,1,0
274732577,1,1,0,3,2
273727530,0,1,0,4,1
270328690,3,1,0,3,2
271336109,1,1,0,1,2
272599444,0,1,0,0,1
274021457,3,1,0,4,2
271950873,1,1,0,4,2
271258033,2,1,0,1,0
273690095,3,1,0,3,2
274930695,3,1,0,2,3
274928173,1,1,0,2,2
271803439,1,1,0,2,2
274158722,3,1,0,2,2
274592168,1,1,0,2,2
257580830,1,1,0,2,2
267774803,1,0,0,2,2
271844507,1,1,0,3,3
272608780,1,1,0,2,3
270555265,0,1,0,1,1
272037873,3,1,0,1,0
271006584,0,1,0,3,1
271715180,0,1,0,2,3
274477017,1,1,0,3,3
272825907,1,1,0,3,2
271869355,1,1,0,2,3
272817820,1,1,0,2,3
271342309,3,0,0,4,2
273342836,3,1,0,4,2
272728596,0,1,0,0,4
273739394,1,1,0,4,3
273690371,0,1,0,2,4
274595922,3,1,0,1,3
272726040,3,1,0,1,3
273906120,3,1,0,4,3
271522504,3,1,0,3,3
274675558,1,1,0,0,0
274493546,1,1,0,4,2
273597995,3,1,0,1,2
274459605,0,1,0,4,2
271773533,3,1,0,1,2
271252080,3,0,0,0,5
273850364,1,1,0,3,4
267137427,3,0,0,4,2
268786774,3,1,0,3,6
274597190,0,1,0,2,2
273407883,3,1,0,2,1
224186362,3,0,0,1,1
269265374,3,0,0,2,3
273921337,1,1,0,0,1
272448326,1,0,0,3,1
273586693,0,1,0,4,2
253620346,1,0,0,2,1
255829116,0,1,0,3,1
274934319,0,1,1,2,1
268348296,3,0,0,3,1
268962102,1,1,1,3,2
274082251,1,1,1,0,3
274944308,3,0,0,1,1
274753450,1,0,0,1,1
256019612,0,0,0,0,1
273311860,1,0,0,0,0
274917594,1,0,0,0,1
274078694,0,0,0,0,1
202608966,0,0,0,2,1
274392680,1,1,0,4,1
